export-plot data (NetLogo 6.1.1),,,,,,,,,,,,,,,,
Dancing Game - endogenous gendered learning - O'Connor.nlogo,,,,,,,,,,,,,,,,
12/29/2020 15:12:29:136 -0800,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
MODEL SETTINGS,,,,,,,,,,,,,,,,
swap?,initial-blue,memory_size,initial-green,type-players?,wipe?,learning?,memory_learning?,weighted_learning?,initial-yellow,mutation_rate,learning_styles?,leader-payoff,leader-follower-game?,gendered_learning?,mutation_learning_styles,gendered_pairing?
487,87,0,TRUE,,0.87,,,,,,,,,,,
488,90,0,TRUE,,0.9,,,,,,,,,,,
489,90,0,TRUE,,0.9,,,,,,,,,,,
490,89,0,TRUE,,0.89,,,,,,,,,,,
491,90,0,TRUE,,0.9,,,,,,,,,,,
492,91,0,TRUE,,0.91,,,,,,,,,,,
493,93,0,TRUE,,0.93,,,,,,,,,,,
494,94,0,TRUE,,0.94,,,,,,,,,,,
495,92,0,TRUE,,0.92,,,,,,,,,,,
496,92,0,TRUE,,0.92,,,,,,,,,,,
497,91,0,TRUE,,0.91,,,,,,,,,,,
498,92,0,TRUE,,0.92,,,,,,,,,,,
499,94,0,TRUE,,0.94,,,,,,,,,,,
500,93,0,TRUE,,0.93,,,,,,,,,,,
501,95,0,TRUE,,0.95,,,,,,,,,,,
502,94,0,TRUE,,0.94,,,,,,,,,,,
503,93,0,TRUE,,0.93,,,,,,,,,,,
504,95,0,TRUE,,0.95,,,,,,,,,,,
505,95,0,TRUE,,0.95,,,,,,,,,,,
506,94,0,TRUE,,0.94,,,,,,,,,,,
507,93,0,TRUE,,0.93,,,,,,,,,,,
508,93,0,TRUE,,0.93,,,,,,,,,,,
509,92,0,TRUE,,0.92,,,,,,,,,,,
510,94,0,TRUE,,0.94,,,,,,,,,,,
511,94,0,TRUE,,0.94,,,,,,,,,,,
512,95,0,TRUE,,0.95,,,,,,,,,,,
513,94,0,TRUE,,0.94,,,,,,,,,,,
514,95,0,TRUE,,0.95,,,,,,,,,,,
515,93,0,TRUE,,0.93,,,,,,,,,,,
516,94,0,TRUE,,0.94,,,,,,,,,,,
517,93,0,TRUE,,0.93,,,,,,,,,,,
518,93,0,TRUE,,0.93,,,,,,,,,,,
519,95,0,TRUE,,0.95,,,,,,,,,,,
520,94,0,TRUE,,0.94,,,,,,,,,,,
521,92,0,TRUE,,0.92,,,,,,,,,,,
522,92,0,TRUE,,0.92,,,,,,,,,,,
523,91,0,TRUE,,0.91,,,,,,,,,,,
524,92,0,TRUE,,0.92,,,,,,,,,,,
525,96,0,TRUE,,0.96,,,,,,,,,,,
526,95,0,TRUE,,0.95,,,,,,,,,,,
527,95,0,TRUE,,0.95,,,,,,,,,,,
528,95,0,TRUE,,0.95,,,,,,,,,,,
529,91,0,TRUE,,0.91,,,,,,,,,,,
530,88,0,TRUE,,0.88,,,,,,,,,,,
531,88,0,TRUE,,0.88,,,,,,,,,,,
532,88,0,TRUE,,0.88,,,,,,,,,,,
533,89,0,TRUE,,0.89,,,,,,,,,,,
534,90,0,TRUE,,0.9,,,,,,,,,,,
535,90,0,TRUE,,0.9,,,,,,,,,,,
536,92,0,TRUE,,0.92,,,,,,,,,,,
537,93,0,TRUE,,0.93,,,,,,,,,,,
538,93,0,TRUE,,0.93,,,,,,,,,,,
539,94,0,TRUE,,0.94,,,,,,,,,,,
540,96,0,TRUE,,0.96,,,,,,,,,,,
541,95,0,TRUE,,0.95,,,,,,,,,,,
542,98,0,TRUE,,0.98,,,,,,,,,,,
543,99,0,TRUE,,0.99,,,,,,,,,,,
544,100,0,TRUE,,1,,,,,,,,,,,
545,100,0,TRUE,,1,,,,,,,,,,,
546,100,0,TRUE,,1,,,,,,,,,,,
547,100,0,TRUE,,1,,,,,,,,,,,
548,100,0,TRUE,,1,,,,,,,,,,,
549,100,0,TRUE,,1,,,,,,,,,,,
550,100,0,TRUE,,1,,,,,,,,,,,
551,100,0,TRUE,,1,,,,,,,,,,,
552,100,0,TRUE,,1,,,,,,,,,,,
553,100,0,TRUE,,1,,,,,,,,,,,
554,100,0,TRUE,,1,,,,,,,,,,,
555,96,0,TRUE,,0.96,,,,,,,,,,,
556,96,0,TRUE,,0.96,,,,,,,,,,,
557,94,0,TRUE,,0.94,,,,,,,,,,,
558,92,0,TRUE,,0.92,,,,,,,,,,,
559,92,0,TRUE,,0.92,,,,,,,,,,,
560,92,0,TRUE,,0.92,,,,,,,,,,,
561,94,0,TRUE,,0.94,,,,,,,,,,,
562,95,0,TRUE,,0.95,,,,,,,,,,,
563,95,0,TRUE,,0.95,,,,,,,,,,,
564,95,0,TRUE,,0.95,,,,,,,,,,,
565,95,0,TRUE,,0.95,,,,,,,,,,,
566,95,0,TRUE,,0.95,,,,,,,,,,,
567,96,0,TRUE,,0.96,,,,,,,,,,,
568,100,0,TRUE,,1,,,,,,,,,,,
569,100,0,TRUE,,1,,,,,,,,,,,
570,100,0,TRUE,,1,,,,,,,,,,,
571,100,0,TRUE,,1,,,,,,,,,,,
572,99,0,TRUE,,0.99,,,,,,,,,,,
573,98,0,TRUE,,0.98,,,,,,,,,,,
574,98,0,TRUE,,0.98,,,,,,,,,,,
575,98,0,TRUE,,0.98,,,,,,,,,,,
576,95,0,TRUE,,0.95,,,,,,,,,,,
577,92,0,TRUE,,0.92,,,,,,,,,,,
578,96,0,TRUE,,0.96,,,,,,,,,,,
579,94,0,TRUE,,0.94,,,,,,,,,,,
580,92,0,TRUE,,0.92,,,,,,,,,,,
581,93,0,TRUE,,0.93,,,,,,,,,,,
582,96,0,TRUE,,0.96,,,,,,,,,,,
583,95,0,TRUE,,0.95,,,,,,,,,,,
584,96,0,TRUE,,0.96,,,,,,,,,,,
585,97,0,TRUE,,0.97,,,,,,,,,,,
586,97,0,TRUE,,0.97,,,,,,,,,,,
587,96,0,TRUE,,0.96,,,,,,,,,,,
588,95,0,TRUE,,0.95,,,,,,,,,,,
589,94,0,TRUE,,0.94,,,,,,,,,,,
590,94,0,TRUE,,0.94,,,,,,,,,,,
591,95,0,TRUE,,0.95,,,,,,,,,,,
592,96,0,TRUE,,0.96,,,,,,,,,,,
593,97,0,TRUE,,0.97,,,,,,,,,,,
594,96,0,TRUE,,0.96,,,,,,,,,,,
595,96,0,TRUE,,0.96,,,,,,,,,,,
596,97,0,TRUE,,0.97,,,,,,,,,,,
597,97,0,TRUE,,0.97,,,,,,,,,,,
598,98,0,TRUE,,0.98,,,,,,,,,,,
599,97,0,TRUE,,0.97,,,,,,,,,,,
600,99,0,TRUE,,0.99,,,,,,,,,,,
601,100,0,TRUE,,1,,,,,,,,,,,
602,100,0,TRUE,,1,,,,,,,,,,,
603,100,0,TRUE,,1,,,,,,,,,,,
604,100,0,TRUE,,1,,,,,,,,,,,
605,100,0,TRUE,,1,,,,,,,,,,,
606,100,0,TRUE,,1,,,,,,,,,,,
607,100,0,TRUE,,1,,,,,,,,,,,
608,100,0,TRUE,,1,,,,,,,,,,,
609,100,0,TRUE,,1,,,,,,,,,,,
610,100,0,TRUE,,1,,,,,,,,,,,
611,100,0,TRUE,,1,,,,,,,,,,,
612,99,0,TRUE,,0.99,,,,,,,,,,,
613,100,0,TRUE,,1,,,,,,,,,,,
614,100,0,TRUE,,1,,,,,,,,,,,
615,99,0,TRUE,,0.99,,,,,,,,,,,
616,98,0,TRUE,,0.98,,,,,,,,,,,
617,99,0,TRUE,,0.99,,,,,,,,,,,
618,99,0,TRUE,,0.99,,,,,,,,,,,
619,99,0,TRUE,,0.99,,,,,,,,,,,
620,99,0,TRUE,,0.99,,,,,,,,,,,
621,100,0,TRUE,,1,,,,,,,,,,,
622,100,0,TRUE,,1,,,,,,,,,,,
623,100,0,TRUE,,1,,,,,,,,,,,
624,99,0,TRUE,,0.99,,,,,,,,,,,
625,99,0,TRUE,,0.99,,,,,,,,,,,
626,99,0,TRUE,,0.99,,,,,,,,,,,
627,100,0,TRUE,,1,,,,,,,,,,,
628,100,0,TRUE,,1,,,,,,,,,,,
629,100,0,TRUE,,1,,,,,,,,,,,
630,100,0,TRUE,,1,,,,,,,,,,,
631,100,0,TRUE,,1,,,,,,,,,,,
632,100,0,TRUE,,1,,,,,,,,,,,
633,100,0,TRUE,,1,,,,,,,,,,,
634,100,0,TRUE,,1,,,,,,,,,,,
635,100,0,TRUE,,1,,,,,,,,,,,
636,100,0,TRUE,,1,,,,,,,,,,,
637,100,0,TRUE,,1,,,,,,,,,,,
638,100,0,TRUE,,1,,,,,,,,,,,
639,100,0,TRUE,,1,,,,,,,,,,,
640,100,0,TRUE,,1,,,,,,,,,,,
641,100,0,TRUE,,1,,,,,,,,,,,
642,99,0,TRUE,,0.99,,,,,,,,,,,
643,99,0,TRUE,,0.99,,,,,,,,,,,
644,99,0,TRUE,,0.99,,,,,,,,,,,
645,98,0,TRUE,,0.98,,,,,,,,,,,
646,98,0,TRUE,,0.98,,,,,,,,,,,
647,97,0,TRUE,,0.97,,,,,,,,,,,
648,98,0,TRUE,,0.98,,,,,,,,,,,
649,98,0,TRUE,,0.98,,,,,,,,,,,
650,98,0,TRUE,,0.98,,,,,,,,,,,
651,98,0,TRUE,,0.98,,,,,,,,,,,
652,98,0,TRUE,,0.98,,,,,,,,,,,
653,99,0,TRUE,,0.99,,,,,,,,,,,
654,99,0,TRUE,,0.99,,,,,,,,,,,
655,99,0,TRUE,,0.99,,,,,,,,,,,
656,99,0,TRUE,,0.99,,,,,,,,,,,
657,100,0,TRUE,,1,,,,,,,,,,,
658,100,0,TRUE,,1,,,,,,,,,,,
659,100,0,TRUE,,1,,,,,,,,,,,
660,100,0,TRUE,,1,,,,,,,,,,,
661,99,0,TRUE,,0.99,,,,,,,,,,,
662,98,0,TRUE,,0.98,,,,,,,,,,,
663,97,0,TRUE,,0.97,,,,,,,,,,,
664,97,0,TRUE,,0.97,,,,,,,,,,,
665,96,0,TRUE,,0.96,,,,,,,,,,,
666,97,0,TRUE,,0.97,,,,,,,,,,,
667,97,0,TRUE,,0.97,,,,,,,,,,,
668,98,0,TRUE,,0.98,,,,,,,,,,,
669,98,0,TRUE,,0.98,,,,,,,,,,,
670,99,0,TRUE,,0.99,,,,,,,,,,,
671,100,0,TRUE,,1,,,,,,,,,,,
672,100,0,TRUE,,1,,,,,,,,,,,
673,100,0,TRUE,,1,,,,,,,,,,,
674,99,0,TRUE,,0.99,,,,,,,,,,,
675,97,0,TRUE,,0.97,,,,,,,,,,,
676,96,0,TRUE,,0.96,,,,,,,,,,,
677,97,0,TRUE,,0.97,,,,,,,,,,,
678,98,0,TRUE,,0.98,,,,,,,,,,,
679,97,0,TRUE,,0.97,,,,,,,,,,,
680,97,0,TRUE,,0.97,,,,,,,,,,,
681,97,0,TRUE,,0.97,,,,,,,,,,,
682,97,0,TRUE,,0.97,,,,,,,,,,,
683,96,0,TRUE,,0.96,,,,,,,,,,,
684,94,0,TRUE,,0.94,,,,,,,,,,,
685,94,0,TRUE,,0.94,,,,,,,,,,,
686,95,0,TRUE,,0.95,,,,,,,,,,,
687,97,0,TRUE,,0.97,,,,,,,,,,,
688,97,0,TRUE,,0.97,,,,,,,,,,,
689,96,0,TRUE,,0.96,,,,,,,,,,,
690,97,0,TRUE,,0.97,,,,,,,,,,,
691,98,0,TRUE,,0.98,,,,,,,,,,,
692,96,0,TRUE,,0.96,,,,,,,,,,,
693,97,0,TRUE,,0.97,,,,,,,,,,,
694,97,0,TRUE,,0.97,,,,,,,,,,,
695,98,0,TRUE,,0.98,,,,,,,,,,,
696,98,0,TRUE,,0.98,,,,,,,,,,,
697,99,0,TRUE,,0.99,,,,,,,,,,,
698,100,0,TRUE,,1,,,,,,,,,,,
699,100,0,TRUE,,1,,,,,,,,,,,
700,100,0,TRUE,,1,,,,,,,,,,,
701,99,0,TRUE,,0.99,,,,,,,,,,,
702,99,0,TRUE,,0.99,,,,,,,,,,,
703,99,0,TRUE,,0.99,,,,,,,,,,,
704,98,0,TRUE,,0.98,,,,,,,,,,,
705,98,0,TRUE,,0.98,,,,,,,,,,,
706,98,0,TRUE,,0.98,,,,,,,,,,,
707,98,0,TRUE,,0.98,,,,,,,,,,,
708,97,0,TRUE,,0.97,,,,,,,,,,,
709,97,0,TRUE,,0.97,,,,,,,,,,,
710,95,0,TRUE,,0.95,,,,,,,,,,,
711,94,0,TRUE,,0.94,,,,,,,,,,,
712,93,0,TRUE,,0.93,,,,,,,,,,,
713,94,0,TRUE,,0.94,,,,,,,,,,,
714,93,0,TRUE,,0.93,,,,,,,,,,,
715,92,0,TRUE,,0.92,,,,,,,,,,,
716,93,0,TRUE,,0.93,,,,,,,,,,,
717,93,0,TRUE,,0.93,,,,,,,,,,,
718,95,0,TRUE,,0.95,,,,,,,,,,,
719,96,0,TRUE,,0.96,,,,,,,,,,,
720,96,0,TRUE,,0.96,,,,,,,,,,,
721,94,0,TRUE,,0.94,,,,,,,,,,,
722,92,0,TRUE,,0.92,,,,,,,,,,,
723,91,0,TRUE,,0.91,,,,,,,,,,,
724,90,0,TRUE,,0.9,,,,,,,,,,,
725,88,0,TRUE,,0.88,,,,,,,,,,,
726,89,0,TRUE,,0.89,,,,,,,,,,,
727,87,0,TRUE,,0.87,,,,,,,,,,,
728,90,0,TRUE,,0.9,,,,,,,,,,,
729,90,0,TRUE,,0.9,,,,,,,,,,,
730,91,0,TRUE,,0.91,,,,,,,,,,,
731,94,0,TRUE,,0.94,,,,,,,,,,,
732,93,0,TRUE,,0.93,,,,,,,,,,,
733,93,0,TRUE,,0.93,,,,,,,,,,,
734,93,0,TRUE,,0.93,,,,,,,,,,,
735,93,0,TRUE,,0.93,,,,,,,,,,,
736,93,0,TRUE,,0.93,,,,,,,,,,,
737,92,0,TRUE,,0.92,,,,,,,,,,,
738,92,0,TRUE,,0.92,,,,,,,,,,,
739,93,0,TRUE,,0.93,,,,,,,,,,,
740,90,0,TRUE,,0.9,,,,,,,,,,,
741,88,0,TRUE,,0.88,,,,,,,,,,,
742,89,0,TRUE,,0.89,,,,,,,,,,,
743,90,0,TRUE,,0.9,,,,,,,,,,,
744,91,0,TRUE,,0.91,,,,,,,,,,,
745,90,0,TRUE,,0.9,,,,,,,,,,,
746,92,0,TRUE,,0.92,,,,,,,,,,,
747,93,0,TRUE,,0.93,,,,,,,,,,,
748,93,0,TRUE,,0.93,,,,,,,,,,,
749,93,0,TRUE,,0.93,,,,,,,,,,,
750,92,0,TRUE,,0.92,,,,,,,,,,,
751,92,0,TRUE,,0.92,,,,,,,,,,,
752,93,0,TRUE,,0.93,,,,,,,,,,,
753,93,0,TRUE,,0.93,,,,,,,,,,,
754,93,0,TRUE,,0.93,,,,,,,,,,,
755,95,0,TRUE,,0.95,,,,,,,,,,,
756,97,0,TRUE,,0.97,,,,,,,,,,,
757,97,0,TRUE,,0.97,,,,,,,,,,,
758,98,0,TRUE,,0.98,,,,,,,,,,,
759,98,0,TRUE,,0.98,,,,,,,,,,,
760,99,0,TRUE,,0.99,,,,,,,,,,,
761,100,0,TRUE,,1,,,,,,,,,,,
762,100,0,TRUE,,1,,,,,,,,,,,
763,100,0,TRUE,,1,,,,,,,,,,,
764,100,0,TRUE,,1,,,,,,,,,,,
765,100,0,TRUE,,1,,,,,,,,,,,
766,100,0,TRUE,,1,,,,,,,,,,,
767,99,0,TRUE,,0.99,,,,,,,,,,,
768,99,0,TRUE,,0.99,,,,,,,,,,,
769,99,0,TRUE,,0.99,,,,,,,,,,,
770,99,0,TRUE,,0.99,,,,,,,,,,,
771,99,0,TRUE,,0.99,,,,,,,,,,,
772,97,0,TRUE,,0.97,,,,,,,,,,,
773,97,0,TRUE,,0.97,,,,,,,,,,,
774,97,0,TRUE,,0.97,,,,,,,,,,,
775,98,0,TRUE,,0.98,,,,,,,,,,,
776,98,0,TRUE,,0.98,,,,,,,,,,,
777,98,0,TRUE,,0.98,,,,,,,,,,,
778,98,0,TRUE,,0.98,,,,,,,,,,,
779,99,0,TRUE,,0.99,,,,,,,,,,,
780,100,0,TRUE,,1,,,,,,,,,,,
781,100,0,TRUE,,1,,,,,,,,,,,
782,100,0,TRUE,,1,,,,,,,,,,,
783,100,0,TRUE,,1,,,,,,,,,,,
784,100,0,TRUE,,1,,,,,,,,,,,
785,100,0,TRUE,,1,,,,,,,,,,,
786,100,0,TRUE,,1,,,,,,,,,,,
787,99,0,TRUE,,0.99,,,,,,,,,,,
788,100,0,TRUE,,1,,,,,,,,,,,
789,99,0,TRUE,,0.99,,,,,,,,,,,
790,100,0,TRUE,,1,,,,,,,,,,,
791,100,0,TRUE,,1,,,,,,,,,,,
792,100,0,TRUE,,1,,,,,,,,,,,
793,100,0,TRUE,,1,,,,,,,,,,,
794,100,0,TRUE,,1,,,,,,,,,,,
795,100,0,TRUE,,1,,,,,,,,,,,
796,99,0,TRUE,,0.99,,,,,,,,,,,
797,100,0,TRUE,,1,,,,,,,,,,,
798,100,0,TRUE,,1,,,,,,,,,,,
799,100,0,TRUE,,1,,,,,,,,,,,
800,100,0,TRUE,,1,,,,,,,,,,,
801,99,0,TRUE,,0.99,,,,,,,,,,,
802,100,0,TRUE,,1,,,,,,,,,,,
803,99,0,TRUE,,0.99,,,,,,,,,,,
804,99,0,TRUE,,0.99,,,,,,,,,,,
805,98,0,TRUE,,0.98,,,,,,,,,,,
806,97,0,TRUE,,0.97,,,,,,,,,,,
807,97,0,TRUE,,0.97,,,,,,,,,,,
808,97,0,TRUE,,0.97,,,,,,,,,,,
809,99,0,TRUE,,0.99,,,,,,,,,,,
810,99,0,TRUE,,0.99,,,,,,,,,,,
811,99,0,TRUE,,0.99,,,,,,,,,,,
812,99,0,TRUE,,0.99,,,,,,,,,,,
813,99,0,TRUE,,0.99,,,,,,,,,,,
814,99,0,TRUE,,0.99,,,,,,,,,,,
815,99,0,TRUE,,0.99,,,,,,,,,,,
816,99,0,TRUE,,0.99,,,,,,,,,,,
817,99,0,TRUE,,0.99,,,,,,,,,,,
818,99,0,TRUE,,0.99,,,,,,,,,,,
819,99,0,TRUE,,0.99,,,,,,,,,,,
820,95,0,TRUE,,0.95,,,,,,,,,,,
821,95,0,TRUE,,0.95,,,,,,,,,,,
822,95,0,TRUE,,0.95,,,,,,,,,,,
823,94,0,TRUE,,0.94,,,,,,,,,,,
824,96,0,TRUE,,0.96,,,,,,,,,,,
825,95,0,TRUE,,0.95,,,,,,,,,,,
826,91,0,TRUE,,0.91,,,,,,,,,,,
827,92,0,TRUE,,0.92,,,,,,,,,,,
828,92,0,TRUE,,0.92,,,,,,,,,,,
829,95,0,TRUE,,0.95,,,,,,,,,,,
830,94,0,TRUE,,0.94,,,,,,,,,,,
831,94,0,TRUE,,0.94,,,,,,,,,,,
832,97,0,TRUE,,0.97,,,,,,,,,,,
833,98,0,TRUE,,0.98,,,,,,,,,,,
834,98,0,TRUE,,0.98,,,,,,,,,,,
835,98,0,TRUE,,0.98,,,,,,,,,,,
836,98,0,TRUE,,0.98,,,,,,,,,,,
837,99,0,TRUE,,0.99,,,,,,,,,,,
838,99,0,TRUE,,0.99,,,,,,,,,,,
839,99,0,TRUE,,0.99,,,,,,,,,,,
840,98,0,TRUE,,0.98,,,,,,,,,,,
841,98,0,TRUE,,0.98,,,,,,,,,,,
842,100,0,TRUE,,1,,,,,,,,,,,
843,100,0,TRUE,,1,,,,,,,,,,,
844,99,0,TRUE,,0.99,,,,,,,,,,,
845,99,0,TRUE,,0.99,,,,,,,,,,,
846,99,0,TRUE,,0.99,,,,,,,,,,,
847,99,0,TRUE,,0.99,,,,,,,,,,,
848,100,0,TRUE,,1,,,,,,,,,,,
849,100,0,TRUE,,1,,,,,,,,,,,
850,100,0,TRUE,,1,,,,,,,,,,,
851,100,0,TRUE,,1,,,,,,,,,,,
852,100,0,TRUE,,1,,,,,,,,,,,
853,100,0,TRUE,,1,,,,,,,,,,,
854,100,0,TRUE,,1,,,,,,,,,,,
855,100,0,TRUE,,1,,,,,,,,,,,
856,100,0,TRUE,,1,,,,,,,,,,,
857,100,0,TRUE,,1,,,,,,,,,,,
858,100,0,TRUE,,1,,,,,,,,,,,
859,100,0,TRUE,,1,,,,,,,,,,,
860,100,0,TRUE,,1,,,,,,,,,,,
861,100,0,TRUE,,1,,,,,,,,,,,
862,100,0,TRUE,,1,,,,,,,,,,,
863,99,0,TRUE,,0.99,,,,,,,,,,,
864,99,0,TRUE,,0.99,,,,,,,,,,,
865,98,0,TRUE,,0.98,,,,,,,,,,,
866,99,0,TRUE,,0.99,,,,,,,,,,,
867,99,0,TRUE,,0.99,,,,,,,,,,,
868,99,0,TRUE,,0.99,,,,,,,,,,,
869,99,0,TRUE,,0.99,,,,,,,,,,,
870,98,0,TRUE,,0.98,,,,,,,,,,,
871,98,0,TRUE,,0.98,,,,,,,,,,,
872,99,0,TRUE,,0.99,,,,,,,,,,,
873,99,0,TRUE,,0.99,,,,,,,,,,,
874,98,0,TRUE,,0.98,,,,,,,,,,,
875,99,0,TRUE,,0.99,,,,,,,,,,,
876,99,0,TRUE,,0.99,,,,,,,,,,,
877,100,0,TRUE,,1,,,,,,,,,,,
878,100,0,TRUE,,1,,,,,,,,,,,
879,100,0,TRUE,,1,,,,,,,,,,,
880,100,0,TRUE,,1,,,,,,,,,,,
881,100,0,TRUE,,1,,,,,,,,,,,
882,100,0,TRUE,,1,,,,,,,,,,,
883,100,0,TRUE,,1,,,,,,,,,,,
884,100,0,TRUE,,1,,,,,,,,,,,
885,100,0,TRUE,,1,,,,,,,,,,,
886,100,0,TRUE,,1,,,,,,,,,,,
887,100,0,TRUE,,1,,,,,,,,,,,
888,100,0,TRUE,,1,,,,,,,,,,,
889,100,0,TRUE,,1,,,,,,,,,,,
890,99,0,TRUE,,0.99,,,,,,,,,,,
891,99,0,TRUE,,0.99,,,,,,,,,,,
892,98,0,TRUE,,0.98,,,,,,,,,,,
893,98,0,TRUE,,0.98,,,,,,,,,,,
894,98,0,TRUE,,0.98,,,,,,,,,,,
895,99,0,TRUE,,0.99,,,,,,,,,,,
896,99,0,TRUE,,0.99,,,,,,,,,,,
897,100,0,TRUE,,1,,,,,,,,,,,
898,100,0,TRUE,,1,,,,,,,,,,,
899,100,0,TRUE,,1,,,,,,,,,,,
900,100,0,TRUE,,1,,,,,,,,,,,
901,100,0,TRUE,,1,,,,,,,,,,,
902,100,0,TRUE,,1,,,,,,,,,,,
903,100,0,TRUE,,1,,,,,,,,,,,
904,100,0,TRUE,,1,,,,,,,,,,,
905,100,0,TRUE,,1,,,,,,,,,,,
906,100,0,TRUE,,1,,,,,,,,,,,
907,99,0,TRUE,,0.99,,,,,,,,,,,
908,98,0,TRUE,,0.98,,,,,,,,,,,
909,99,0,TRUE,,0.99,,,,,,,,,,,
910,98,0,TRUE,,0.98,,,,,,,,,,,
911,98,0,TRUE,,0.98,,,,,,,,,,,
912,97,0,TRUE,,0.97,,,,,,,,,,,
913,95,0,TRUE,,0.95,,,,,,,,,,,
914,95,0,TRUE,,0.95,,,,,,,,,,,
915,94,0,TRUE,,0.94,,,,,,,,,,,
916,95,0,TRUE,,0.95,,,,,,,,,,,
917,95,0,TRUE,,0.95,,,,,,,,,,,
918,95,0,TRUE,,0.95,,,,,,,,,,,
919,95,0,TRUE,,0.95,,,,,,,,,,,
920,95,0,TRUE,,0.95,,,,,,,,,,,
921,95,0,TRUE,,0.95,,,,,,,,,,,
922,94,0,TRUE,,0.94,,,,,,,,,,,
923,94,0,TRUE,,0.94,,,,,,,,,,,
924,94,0,TRUE,,0.94,,,,,,,,,,,
925,93,0,TRUE,,0.93,,,,,,,,,,,
926,95,0,TRUE,,0.95,,,,,,,,,,,
927,94,0,TRUE,,0.94,,,,,,,,,,,
928,94,0,TRUE,,0.94,,,,,,,,,,,
929,91,0,TRUE,,0.91,,,,,,,,,,,
930,95,0,TRUE,,0.95,,,,,,,,,,,
931,94,0,TRUE,,0.94,,,,,,,,,,,
932,94,0,TRUE,,0.94,,,,,,,,,,,
933,95,0,TRUE,,0.95,,,,,,,,,,,
934,97,0,TRUE,,0.97,,,,,,,,,,,
935,95,0,TRUE,,0.95,,,,,,,,,,,
936,96,0,TRUE,,0.96,,,,,,,,,,,
937,96,0,TRUE,,0.96,,,,,,,,,,,
938,97,0,TRUE,,0.97,,,,,,,,,,,
939,97,0,TRUE,,0.97,,,,,,,,,,,
940,97,0,TRUE,,0.97,,,,,,,,,,,
941,96,0,TRUE,,0.96,,,,,,,,,,,
942,96,0,TRUE,,0.96,,,,,,,,,,,
943,96,0,TRUE,,0.96,,,,,,,,,,,
944,98,0,TRUE,,0.98,,,,,,,,,,,
945,98,0,TRUE,,0.98,,,,,,,,,,,
946,98,0,TRUE,,0.98,,,,,,,,,,,
947,98,0,TRUE,,0.98,,,,,,,,,,,
948,97,0,TRUE,,0.97,,,,,,,,,,,
949,96,0,TRUE,,0.96,,,,,,,,,,,
950,95,0,TRUE,,0.95,,,,,,,,,,,
951,95,0,TRUE,,0.95,,,,,,,,,,,
952,96,0,TRUE,,0.96,,,,,,,,,,,
953,97,0,TRUE,,0.97,,,,,,,,,,,
954,97,0,TRUE,,0.97,,,,,,,,,,,
955,95,0,TRUE,,0.95,,,,,,,,,,,
956,95,0,TRUE,,0.95,,,,,,,,,,,
957,96,0,TRUE,,0.96,,,,,,,,,,,
958,97,0,TRUE,,0.97,,,,,,,,,,,
959,96,0,TRUE,,0.96,,,,,,,,,,,
960,95,0,TRUE,,0.95,,,,,,,,,,,
961,96,0,TRUE,,0.96,,,,,,,,,,,
962,95,0,TRUE,,0.95,,,,,,,,,,,
963,95,0,TRUE,,0.95,,,,,,,,,,,
964,96,0,TRUE,,0.96,,,,,,,,,,,
965,98,0,TRUE,,0.98,,,,,,,,,,,
966,99,0,TRUE,,0.99,,,,,,,,,,,
967,99,0,TRUE,,0.99,,,,,,,,,,,
968,99,0,TRUE,,0.99,,,,,,,,,,,
969,99,0,TRUE,,0.99,,,,,,,,,,,
970,99,0,TRUE,,0.99,,,,,,,,,,,
971,99,0,TRUE,,0.99,,,,,,,,,,,
972,98,0,TRUE,,0.98,,,,,,,,,,,
973,99,0,TRUE,,0.99,,,,,,,,,,,
974,99,0,TRUE,,0.99,,,,,,,,,,,
975,98,0,TRUE,,0.98,,,,,,,,,,,
976,98,0,TRUE,,0.98,,,,,,,,,,,
977,97,0,TRUE,,0.97,,,,,,,,,,,
978,96,0,TRUE,,0.96,,,,,,,,,,,
979,98,0,TRUE,,0.98,,,,,,,,,,,
980,99,0,TRUE,,0.99,,,,,,,,,,,
981,100,0,TRUE,,1,,,,,,,,,,,
982,100,0,TRUE,,1,,,,,,,,,,,
983,100,0,TRUE,,1,,,,,,,,,,,
984,98,0,TRUE,,0.98,,,,,,,,,,,
985,98,0,TRUE,,0.98,,,,,,,,,,,
986,97,0,TRUE,,0.97,,,,,,,,,,,
987,98,0,TRUE,,0.98,,,,,,,,,,,
988,98,0,TRUE,,0.98,,,,,,,,,,,
989,97,0,TRUE,,0.97,,,,,,,,,,,
990,97,0,TRUE,,0.97,,,,,,,,,,,
991,94,0,TRUE,,0.94,,,,,,,,,,,
992,93,0,TRUE,,0.93,,,,,,,,,,,
993,96,0,TRUE,,0.96,,,,,,,,,,,
994,97,0,TRUE,,0.97,,,,,,,,,,,
995,95,0,TRUE,,0.95,,,,,,,,,,,
996,97,0,TRUE,,0.97,,,,,,,,,,,
997,96,0,TRUE,,0.96,,,,,,,,,,,
998,94,0,TRUE,,0.94,,,,,,,,,,,
999,95,0,TRUE,,0.95,,,,,,,,,,,
1000,94,0,TRUE,,0.94,,,,,,,,,,,
1001,94,0,TRUE,,,,,,,,,,,,,
1002,96,0,TRUE,,,,,,,,,,,,,
1003,95,0,TRUE,,,,,,,,,,,,,
